drugbank-id,identifier,resource
BIOD00003,DNC001177,Therapeutic Targets Database
BIOD00003,Cyclosporine,Wikipedia
BIOD00003,CHEMBL160,ChEMBL
BIOD00055,12559,Drugs Product Database (DPD)
BIOD00055,46505772,PubChem Substance
BIOD00055,PA164748040,PharmGKB
BIOD00055,DAP000540,Therapeutic Targets Database
BIOD00055,Alefacept,Wikipedia
BIOD00055,CHEMBL1201571,ChEMBL
BIOD00114,60564,ChEBI
BIOD00114,14257662,PubChem Compound
BIOD00114,46507522,PubChem Substance
BIOD00114,16736539,ChemSpider
BIOD00114,PA164744374,PharmGKB
BIOD00114,DAP000217,Therapeutic Targets Database
BIOD00114,Felypressin,Wikipedia
BIOD00114,CHEMBL3185126,ChEMBL
BIOD00104,7649,Drugs Product Database (DPD)
BIOD00104,306,Drugs Product Database (DPD)
BIOD00104,46507385,PubChem Substance
BIOD00104,M16647,GenBank
BIOD00104,PA451835,PharmGKB
BIOD00104,P01225,UniProtKB
BIOD00104,DAP001029,Therapeutic Targets Database
BIOD00104,Urofollitropin,Wikipedia
BIOD00104,CHEMBL1201520,ChEMBL
BIOD00074,13093,Drugs Product Database (DPD)
BIOD00074,46505252,PubChem Substance
BIOD00074,PA164748817,PharmGKB
BIOD00074,DAP001095,Therapeutic Targets Database
BIOD00074,Efalizumab,Wikipedia
BIOD00074,CHEMBL1201575,ChEMBL
BIOD00034,12389,Drugs Product Database (DPD)
BIOD00034,46506863,PubChem Substance
BIOD00034,J00117,GenBank
BIOD00034,PA164783947,PharmGKB
BIOD00034,P01233,UniProtKB
BIOD00034,DAP001030,Therapeutic Targets Database
BIOD00034,Choriogonadotropin_alfa,Wikipedia
BIOD00034,CHEMBL1201464,ChEMBL
BIOD00040,12118,Drugs Product Database (DPD)
BIOD00040,46506920,PubChem Substance
BIOD00040,PA164743704,PharmGKB
BIOD00040,DAP001300,Therapeutic Targets Database
BIOD00040,Anti-thymocyte_globulin,Wikipedia
DB09560,7657,Drugs Product Database (DPD)
DB09560,46505833,PubChem Substance
DB09560,D03235,KEGG Drug
DB09560,X03438,GenBank
DB09560,PA449626,PharmGKB
DB09560,P09919,UniProtKB
DB09560,DAP000113,Therapeutic Targets Database
DB09560,Filgrastim,Wikipedia
DB09560,CHEMBL1201567,ChEMBL
BIOD00038,90,Drugs Product Database (DPD)
BIOD00038,11417,Drugs Product Database (DPD)
BIOD00038,22522,Drugs Product Database (DPD)
BIOD00038,46508858,PubChem Substance
BIOD00038,C03101,KEGG Compound
BIOD00038,K02402,GenBank
BIOD00038,PA164744952,PharmGKB
BIOD00038,P00740,UniProtKB
BIOD00038,DAP000964,Therapeutic Targets Database
BIOD00038,Factor_IX,Wikipedia
BIOD00053,11832,Drugs Product Database (DPD)
BIOD00053,46508246,PubChem Substance
BIOD00053,K01401,GenBank
BIOD00053,PA164749511,PharmGKB
BIOD00053,P01127,UniProtKB
BIOD00053,DAP000028,Therapeutic Targets Database
BIOD00053,Becaplermin,Wikipedia
BIOD00053,CHEMBL1201556,ChEMBL
BIOD00075,13296,Drugs Product Database (DPD)
BIOD00075,13300,Drugs Product Database (DPD)
BIOD00075,46508538,PubChem Substance
BIOD00075,X14448,GenBank
BIOD00075,PA164746527,PharmGKB
BIOD00075,P06280,UniProtKB
BIOD00075,Agalsidase_beta,Wikipedia
BIOD00075,CHEMBL2108888,ChEMBL
BIOD00088,1255,Drugs Product Database (DPD)
BIOD00088,448601,PubChem Compound
BIOD00088,46504600,PubChem Substance
BIOD00088,C07306,KEGG Compound
BIOD00088,D00442,KEGG Drug
BIOD00088,395352,ChemSpider
BIOD00088,50272772,BindingDB
BIOD00088,PA450678,PharmGKB
BIOD00088,DAP000397,Therapeutic Targets Database
BIOD00088,Octreotide,Wikipedia
BIOD00088,CHEMBL1680,ChEMBL
DB05600,1751,Drugs Product Database (DPD)
DB05600,46507075,PubChem Substance
DB05600,PA164783990,PharmGKB
DB05600,P01563,UniProtKB
DB05600,DAP001285,Therapeutic Targets Database
BIOD00051,337298,ChEBI
BIOD00051,16131215,PubChem Compound
BIOD00051,46508237,PubChem Substance
BIOD00051,D02738,KEGG Drug
BIOD00051,10482301,ChemSpider
BIOD00051,50102442,BindingDB
BIOD00051,PA164754915,PharmGKB
BIOD00051,DAP000094,Therapeutic Targets Database
BIOD00051,1188,IUPHAR
BIOD00051,1188,Guide to Pharmacology
BIOD00051,Abarelix,Wikipedia
BIOD00051,CHEMBL1252,ChEMBL
BIOD00016,7375,Drugs Product Database (DPD)
BIOD00016,46506775,PubChem Substance
BIOD00016,C00746,KEGG Compound
BIOD00016,D00089,KEGG Drug
BIOD00016,PA450760,PharmGKB
BIOD00016,DAP001156,Therapeutic Targets Database
BIOD00016,2174,IUPHAR
BIOD00016,2174,Guide to Pharmacology
BIOD00016,Oxytocin,Wikipedia
BIOD00016,CHEMBL395429,ChEMBL
BIOD00083,12577,Drugs Product Database (DPD)
BIOD00083,46505849,PubChem Substance
BIOD00083,PA164747191,PharmGKB
BIOD00083,DAP001094,Therapeutic Targets Database
BIOD00083,Natalizumab,Wikipedia
BIOD00083,CHEMBL1201607,ChEMBL
BIOD00106,13031,Drugs Product Database (DPD)
BIOD00106,46506067,PubChem Substance
BIOD00106,16743716,ChemSpider
BIOD00106,50271301,BindingDB
BIOD00106,U12055,GenBank
BIOD00106,PA164744517,PharmGKB
BIOD00106,Q70626,UniProtKB
BIOD00106,DAP000157,Therapeutic Targets Database
BIOD00106,Enfuvirtide,Wikipedia
BIOD00106,CHEMBL525076,ChEMBL
BIOD00097,12770,Drugs Product Database (DPD)
BIOD00097,46506637,PubChem Substance
BIOD00097,PA164748781,PharmGKB
BIOD00097,DAP000386,Therapeutic Targets Database
BIOD00097,Palivizumab,Wikipedia
BIOD00097,CHEMBL1201586,ChEMBL
BIOD00007,11957,Drugs Product Database (DPD)
BIOD00007,22834,Drugs Product Database (DPD)
BIOD00007,46504469,PubChem Substance
BIOD00007,D03639,KEGG Drug
BIOD00007,J00228,GenBank
BIOD00007,PA164764446,PharmGKB
BIOD00007,P01857,UniProtKB
BIOD00007,DAP000389,Therapeutic Targets Database
BIOD00007,Daclizumab,Wikipedia
BIOD00007,CHEMBL1201605,ChEMBL
BIOD00087,16200,Drugs Product Database (DPD)
BIOD00087,46504473,PubChem Substance
BIOD00087,PA130232992,PharmGKB
BIOD00087,DAP000393,Therapeutic Targets Database
BIOD00087,Bevacizumab,Wikipedia
BIOD00087,CHEMBL1201583,ChEMBL
BIOD00107,46507781,PubChem Substance
BIOD00107,PA164746540,PharmGKB
BIOD00107,DAP001303,Therapeutic Targets Database
BIOD00107,Arcitumomab,Wikipedia
BIOD00107,CHEMBL2108253,ChEMBL
NUTR00045,18405,ChEBI
NUTR00045,1051,PubChem Compound
NUTR00045,46506428,PubChem Substance
NUTR00045,C00018,KEGG Compound
NUTR00045,D00006,KEGG Drug
NUTR00045,1022,ChemSpider
NUTR00045,50118216,BindingDB
NUTR00045,PA164749650,PharmGKB
NUTR00045,PLP,PDB
NUTR00045,DNC001499,Therapeutic Targets Database
NUTR00045,Pyridoxal-phosphate,Wikipedia
NUTR00045,CHEMBL82202,ChEMBL
EXPT00965,781,Drugs Product Database (DPD)
EXPT00965,4821,Drugs Product Database (DPD)
EXPT00965,4991,Drugs Product Database (DPD)
EXPT00965,17439,ChEBI
EXPT00965,70678590,PubChem Compound
EXPT00965,46509031,PubChem Substance
EXPT00965,C02823,KEGG Compound
EXPT00965,D00166,KEGG Drug
EXPT00965,21864832,ChemSpider
EXPT00965,PA451892,PharmGKB
EXPT00965,CNC,PDB
EXPT00965,Cyanocobalamin,Wikipedia
EXPT00965,CHEMBL2110563,ChEMBL
NUTR00056,20506,ChEBI
NUTR00056,91443,PubChem Compound
NUTR00056,46504756,PubChem Substance
NUTR00056,C00101,KEGG Compound
NUTR00056,82572,ChemSpider
NUTR00056,PA164745110,PharmGKB
NUTR00056,DAP001308,Therapeutic Targets Database
NUTR00056,Tetrahydrofolic_acid,Wikipedia
NUTR00056,CHEMBL2021342,ChEMBL
NUTR00030,10237,Drugs Product Database (DPD)
NUTR00030,15971,ChEBI
NUTR00030,6274,PubChem Compound
NUTR00030,46507001,PubChem Substance
NUTR00030,C00135,KEGG Compound
NUTR00030,D00032,KEGG Drug
NUTR00030,6038,ChemSpider
NUTR00030,7953,BindingDB
NUTR00030,PA449882,PharmGKB
NUTR00030,HIS,PDB
NUTR00030,3310,IUPHAR
NUTR00030,3310,Guide to Pharmacology
NUTR00030,L-Histidine,Wikipedia
NUTR00030,CHEMBL17962,ChEMBL
NUTR00052,67040,ChEBI
NUTR00052,34755,PubChem Compound
NUTR00052,46505280,PubChem Substance
NUTR00052,C00019,KEGG Compound
NUTR00052,31982,ChemSpider
NUTR00052,28422,BindingDB
NUTR00052,PA164754994,PharmGKB
NUTR00052,SAM,PDB
NUTR00052,S-Adenosylmethionine,Wikipedia
NUTR00052,CHEMBL1088977,ChEMBL
DB11194,32816,ChEBI
DB11194,1060,PubChem Compound
DB11194,46505692,PubChem Substance
DB11194,C00022,KEGG Compound
DB11194,1031,ChemSpider
DB11194,19473,BindingDB
DB11194,PA164778686,PharmGKB
DB11194,PYR,PDB
DB11194,DAP000543,Therapeutic Targets Database
DB11194,Pyruvic_acid,Wikipedia
DB11194,CHEMBL1162144,ChEMBL
NUTR00044,942,Drugs Product Database (DPD)
NUTR00044,10223,Drugs Product Database (DPD)
NUTR00044,750,Drugs Product Database (DPD)
NUTR00044,17295,ChEBI
NUTR00044,6140,PubChem Compound
NUTR00044,46505708,PubChem Substance
NUTR00044,C00079,KEGG Compound
NUTR00044,D00021,KEGG Drug
NUTR00044,5910,ChemSpider
NUTR00044,18073,BindingDB
NUTR00044,PA450931,PharmGKB
NUTR00044,PHE,PDB
NUTR00044,DAP000807,Therapeutic Targets Database
NUTR00044,3313,IUPHAR
NUTR00044,3313,Guide to Pharmacology
NUTR00044,L-Phenylalanine,Wikipedia
NUTR00044,CHEMBL301523,ChEMBL
NUTR00019,4962,Drugs Product Database (DPD)
NUTR00019,15956,ChEBI
NUTR00019,171548,PubChem Compound
NUTR00019,46508694,PubChem Substance
NUTR00019,C00120,KEGG Compound
NUTR00019,D00029,KEGG Drug
NUTR00019,149962,ChemSpider
NUTR00019,12,BindingDB
NUTR00019,PA448625,PharmGKB
NUTR00019,BTN,PDB
NUTR00019,Biotin,Wikipedia
NUTR00019,CHEMBL857,ChEMBL
NUTR00020,4955,Drugs Product Database (DPD)
NUTR00020,4956,Drugs Product Database (DPD)
NUTR00020,4947,Drugs Product Database (DPD)
NUTR00020,4949,Drugs Product Database (DPD)
NUTR00020,15354,ChEBI
NUTR00020,305,PubChem Compound
NUTR00020,46508132,PubChem Substance
NUTR00020,C00114,KEGG Compound
NUTR00020,D07690,KEGG Drug
NUTR00020,299,ChemSpider
NUTR00020,50026220,BindingDB
NUTR00020,PA448976,PharmGKB
NUTR00020,CHT,PDB
NUTR00020,Choline,Wikipedia
NUTR00020,CHEMBL920,ChEMBL
DB11101,9806,Drugs Product Database (DPD)
DB11101,8700,Drugs Product Database (DPD)
DB11101,193,Drugs Product Database (DPD)
DB11101,2396,Drugs Product Database (DPD)
DB11101,18019,ChEBI
DB11101,5962,PubChem Compound
DB11101,46504770,PubChem Substance
DB11101,C00047,KEGG Compound
DB11101,D02304,KEGG Drug
DB11101,5747,ChemSpider
DB11101,217367,BindingDB
DB11101,PA450280,PharmGKB
DB11101,LYS,PDB
DB11101,L-Lysine,Wikipedia
DB11101,CHEMBL8085,ChEMBL
NUTR00014,938,Drugs Product Database (DPD)
NUTR00014,13800,Drugs Product Database (DPD)
NUTR00014,10242,Drugs Product Database (DPD)
NUTR00014,16467,ChEBI
NUTR00014,6322,PubChem Compound
NUTR00014,46507180,PubChem Substance
NUTR00014,C00062,KEGG Compound
NUTR00014,D02982,KEGG Drug
NUTR00014,6082,ChemSpider
NUTR00014,21959,BindingDB
NUTR00014,PA448478,PharmGKB
NUTR00014,ARG,PDB
NUTR00014,721,IUPHAR
NUTR00014,721,Guide to Pharmacology
NUTR00014,Arginine,Wikipedia
NUTR00014,CHEMBL1485,ChEMBL
DB11317,646,Drugs Product Database (DPD)
DB11317,4937,Drugs Product Database (DPD)
DB11317,5015,Drugs Product Database (DPD)
DB11317,136,Drugs Product Database (DPD)
DB11317,4934,Drugs Product Database (DPD)
DB11317,717,Drugs Product Database (DPD)
DB11317,29073,ChEBI
DB11317,54670067,PubChem Compound
DB11317,46505070,PubChem Substance
DB11317,C00072,KEGG Compound
DB11317,D00018,KEGG Drug
DB11317,10189562,ChemSpider
DB11317,50090256,BindingDB
DB11317,PA451898,PharmGKB
DB11317,ASC,PDB
DB11317,DNC000259,Therapeutic Targets Database
DB11317,Vitamin_C,Wikipedia
DB11317,CHEMBL196,ChEMBL
DB02564,15746,ChEBI
DB02564,1103,PubChem Compound
DB02564,46507215,PubChem Substance
DB02564,C00750,KEGG Compound
DB02564,1072,ChemSpider
DB02564,79403,BindingDB
DB02564,PA164781199,PharmGKB
DB02564,SPM,PDB
DB02564,710,IUPHAR
DB02564,710,Guide to Pharmacology
DB02564,Spermine,Wikipedia
DB02564,CHEMBL23194,ChEMBL
EXPT01823,9397,Drugs Product Database (DPD)
EXPT01823,17053,ChEBI
EXPT01823,5960,PubChem Compound
EXPT01823,46507997,PubChem Substance
EXPT01823,C00049,KEGG Compound
EXPT01823,D00013,KEGG Drug
EXPT01823,5745,ChemSpider
EXPT01823,18125,BindingDB
EXPT01823,PA448494,PharmGKB
EXPT01823,IAS,PDB
EXPT01823,3309,IUPHAR
EXPT01823,3309,Guide to Pharmacology
EXPT01823,L-Aspartic_Acid,Wikipedia
EXPT01823,CHEMBL274323,ChEMBL
NUTR00043,1820,Drugs Product Database (DPD)
NUTR00043,11709,Drugs Product Database (DPD)
NUTR00043,15729,ChEBI
NUTR00043,6262,PubChem Compound
NUTR00043,46505239,PubChem Substance
NUTR00043,C00077,KEGG Compound
NUTR00043,6026,ChemSpider
NUTR00043,PA164783814,PharmGKB
NUTR00043,ORN,PDB
NUTR00043,725,IUPHAR
NUTR00043,725,Guide to Pharmacology
NUTR00043,Ornithine,Wikipedia
NUTR00043,CHEMBL446143,ChEMBL
NUTR00026,58359,ChEBI
NUTR00026,5961,PubChem Compound
NUTR00026,46505866,PubChem Substance
NUTR00026,C00064,KEGG Compound
NUTR00026,D00015,KEGG Drug
NUTR00026,5746,ChemSpider
NUTR00026,18121,BindingDB
NUTR00026,PA10090,PharmGKB
NUTR00026,GLN,PDB
NUTR00026,723,IUPHAR
NUTR00026,723,Guide to Pharmacology
NUTR00026,Glutamine,Wikipedia
NUTR00026,CHEMBL930,ChEMBL
EXPT00512,16027,ChEBI
EXPT00512,6083,PubChem Compound
EXPT00512,46507628,PubChem Substance
EXPT00512,C00020,KEGG Compound
EXPT00512,D02769,KEGG Drug
EXPT00512,5858,ChemSpider
EXPT00512,18137,BindingDB
EXPT00512,PA164744376,PharmGKB
EXPT00512,AMP,PDB
EXPT00512,DAP001319,Therapeutic Targets Database
EXPT00512,Adenosine_monophosphate,Wikipedia
EXPT00512,CHEMBL752,ChEMBL
NUTR00034,1351,Drugs Product Database (DPD)
NUTR00034,27432,ChEBI
NUTR00034,5280934,PubChem Compound
NUTR00034,46507620,PubChem Substance
NUTR00034,C06427,KEGG Compound
NUTR00034,4444437,ChemSpider
NUTR00034,50240347,BindingDB
NUTR00034,PA449384,PharmGKB
NUTR00034,LNL,PDB
NUTR00034,1049,IUPHAR
NUTR00034,1049,Guide to Pharmacology
NUTR00034,CHEMBL8739,ChEMBL
DB03375,9927,Drugs Product Database (DPD)
DB03375,33384,ChEBI
DB03375,5951,PubChem Compound
DB03375,46506450,PubChem Substance
DB03375,C00065,KEGG Compound
DB03375,D00016,KEGG Drug
DB03375,5736,ChemSpider
DB03375,50357212,BindingDB
DB03375,PA451330,PharmGKB
DB03375,SER,PDB
DB03375,726,IUPHAR
DB03375,726,Guide to Pharmacology
DB03375,Serine,Wikipedia
DB03375,CHEMBL11298,ChEMBL
NUTR00038,3180,Drugs Product Database (DPD)
NUTR00038,7217,Drugs Product Database (DPD)
NUTR00038,16643,ChEBI
NUTR00038,6137,PubChem Compound
NUTR00038,46505750,PubChem Substance
NUTR00038,C00073,KEGG Compound
NUTR00038,D00019,KEGG Drug
NUTR00038,5907,ChemSpider
NUTR00038,50142500,BindingDB
NUTR00038,PA450423,PharmGKB
NUTR00038,MET,PDB
NUTR00038,Methionine,Wikipedia
NUTR00038,CHEMBL42336,ChEMBL
NUTR00059,897,Drugs Product Database (DPD)
NUTR00059,9750,Drugs Product Database (DPD)
NUTR00059,58315,ChEBI
NUTR00059,6057,PubChem Compound
NUTR00059,46507885,PubChem Substance
NUTR00059,C00082,KEGG Compound
NUTR00059,D00022,KEGG Drug
NUTR00059,5833,ChemSpider
NUTR00059,18129,BindingDB
NUTR00059,PA451822,PharmGKB
NUTR00059,TYR,PDB
NUTR00059,DAP000808,Therapeutic Targets Database
NUTR00059,Tyrosine,Wikipedia
NUTR00059,CHEMBL925,ChEMBL
DB05314,4893,Drugs Product Database (DPD)
DB05314,17823,ChEBI
DB05314,5280453,PubChem Compound
DB05314,46508162,PubChem Substance
DB05314,C01673,KEGG Compound
DB05314,D00129,KEGG Drug
DB05314,4444108,ChemSpider
DB05314,50200182,BindingDB
DB05314,PA448717,PharmGKB
DB05314,VDX,PDB
DB05314,DAP000289,Therapeutic Targets Database
DB05314,2779,IUPHAR
DB05314,2779,Guide to Pharmacology
DB05314,Calcitriol,Wikipedia
DB05314,CHEMBL846,ChEMBL
DB11138,28838,ChEBI
DB11138,5281243,PubChem Compound
DB11138,46508835,PubChem Substance
DB11138,C08601,KEGG Compound
DB11138,4444655,ChemSpider
DB11138,PA164748318,PharmGKB
DB11138,LUT,PDB
DB11138,Xanthophyll,Wikipedia
DB11138,CHEMBL173929,ChEMBL
NUTR00023,9749,Drugs Product Database (DPD)
NUTR00023,16283,ChEBI
NUTR00023,67678,PubChem Compound
NUTR00023,46506670,PubChem Substance
NUTR00023,C00491,KEGG Compound
NUTR00023,D03636,KEGG Drug
NUTR00023,60997,ChemSpider
NUTR00023,PA449176,PharmGKB
NUTR00023,Cystine,Wikipedia
NUTR00023,CHEMBL590540,ChEMBL
NUTR00054,15741,ChEBI
NUTR00054,1110,PubChem Compound
NUTR00054,46505859,PubChem Substance
NUTR00054,C00042,KEGG Compound
NUTR00054,1078,ChemSpider
NUTR00054,26121,BindingDB
NUTR00054,PA164747739,PharmGKB
NUTR00054,SIN,PDB
NUTR00054,DAP000545,Therapeutic Targets Database
NUTR00054,Succinate,Wikipedia
NUTR00054,CHEMBL576,ChEMBL
DB09358,11171,Drugs Product Database (DPD)
DB09358,5021,Drugs Product Database (DPD)
DB09358,5015,Drugs Product Database (DPD)
DB09358,17015,ChEBI
DB09358,493570,PubChem Compound
DB09358,46507342,PubChem Substance
DB09358,C00255,KEGG Compound
DB09358,D00050,KEGG Drug
DB09358,431981,ChemSpider
DB09358,50362895,BindingDB
DB09358,PA451242,PharmGKB
DB09358,RBF,PDB
DB09358,Riboflavin,Wikipedia
DB09358,CHEMBL1534,ChEMBL
NUTR00040,17411,ChEBI
NUTR00040,1738118,PubChem Compound
NUTR00040,46509139,PubChem Substance
NUTR00040,C00140,KEGG Compound
NUTR00040,1376695,ChemSpider
NUTR00040,50223349,BindingDB
NUTR00040,PA164752287,PharmGKB
NUTR00040,NAG,PDB
NUTR00040,DAP000872,Therapeutic Targets Database
NUTR00040,N-Acetylglucosamine,Wikipedia
NUTR00040,CHEMBL447878,ChEMBL
NUTR00027,8872,Drugs Product Database (DPD)
NUTR00027,14451,Drugs Product Database (DPD)
NUTR00027,16015,ChEBI
NUTR00027,33032,PubChem Compound
NUTR00027,46505816,PubChem Substance
NUTR00027,C00025,KEGG Compound
NUTR00027,D00007,KEGG Drug
NUTR00027,30572,ChemSpider
NUTR00027,17657,BindingDB
NUTR00027,PA449776,PharmGKB
NUTR00027,GGL,PDB
NUTR00027,DAP000015,Therapeutic Targets Database
NUTR00027,1369,IUPHAR
NUTR00027,1369,Guide to Pharmacology
NUTR00027,L-Glutamic_Acid,Wikipedia
NUTR00027,CHEMBL575060,ChEMBL
EXPT01650,1951,Drugs Product Database (DPD)
EXPT01650,16856,ChEBI
EXPT01650,124886,PubChem Compound
EXPT01650,46504598,PubChem Substance
EXPT01650,C02471,KEGG Compound
EXPT01650,D00014,KEGG Drug
EXPT01650,111188,ChemSpider
EXPT01650,50422268,BindingDB
EXPT01650,PA449780,PharmGKB
EXPT01650,GSH,PDB
EXPT01650,Glutathione,Wikipedia
EXPT01650,CHEMBL1543,ChEMBL
NUTR00048,18303,ChEBI
NUTR00048,6323481,PubChem Compound
NUTR00048,46505650,PubChem Substance
NUTR00048,13628254,ChemSpider
NUTR00048,PA164768860,PharmGKB
NUTR00048,PSF,PDB
NUTR00048,3638,IUPHAR
NUTR00048,3638,Guide to Pharmacology
NUTR00048,Phosphatidylserine,Wikipedia
NUTR00028,8865,Drugs Product Database (DPD)
NUTR00028,15428,ChEBI
NUTR00028,750,PubChem Compound
NUTR00028,46508219,PubChem Substance
NUTR00028,C00037,KEGG Compound
NUTR00028,D00011,KEGG Drug
NUTR00028,730,ChemSpider
NUTR00028,18133,BindingDB
NUTR00028,PA449789,PharmGKB
NUTR00028,GLY,PDB
NUTR00028,DAP000288,Therapeutic Targets Database
NUTR00028,727,IUPHAR
NUTR00028,727,Guide to Pharmacology
NUTR00028,Glycine,Wikipedia
NUTR00028,CHEMBL773,ChEMBL
APRD00428,17933,ChEBI
APRD00428,5283731,PubChem Compound
APRD00428,46505690,PubChem Substance
APRD00428,C01561,KEGG Compound
APRD00428,4446820,ChemSpider
APRD00428,PA164745614,PharmGKB
APRD00428,VDY,PDB
APRD00428,DAP000290,Therapeutic Targets Database
APRD00428,Calcidiol,Wikipedia
APRD00428,CHEMBL1040,ChEMBL
NUTR00049,17310,ChEBI
NUTR00049,1050,PubChem Compound
NUTR00049,46506282,PubChem Substance
NUTR00049,C00250,KEGG Compound
NUTR00049,1021,ChemSpider
NUTR00049,50366979,BindingDB
NUTR00049,PA164749166,PharmGKB
NUTR00049,PXL,PDB
NUTR00049,Pyridoxal,Wikipedia
NUTR00049,CHEMBL102970,ChEMBL
NUTR00022,16919,ChEBI
NUTR00022,586,PubChem Compound
NUTR00022,46504868,PubChem Substance
NUTR00022,C00300,KEGG Compound
NUTR00022,566,ChemSpider
NUTR00022,50357229,BindingDB
NUTR00022,PA164778930,PharmGKB
NUTR00022,CRN,PDB
NUTR00022,Creatine,Wikipedia
NUTR00022,CHEMBL283800,ChEMBL
NUTR00033,943,Drugs Product Database (DPD)
NUTR00033,10239,Drugs Product Database (DPD)
NUTR00033,751,Drugs Product Database (DPD)
NUTR00033,57427,ChEBI
NUTR00033,6106,PubChem Compound
NUTR00033,46507163,PubChem Substance
NUTR00033,C00123,KEGG Compound
NUTR00033,D00030,KEGG Drug
NUTR00033,5880,ChemSpider
NUTR00033,50219348,BindingDB
NUTR00033,PA450197,PharmGKB
NUTR00033,LEU,PDB
NUTR00033,Leucine,Wikipedia
NUTR00033,CHEMBL291962,ChEMBL
EXPT02064,10238,Drugs Product Database (DPD)
EXPT02064,16828,ChEBI
EXPT02064,6305,PubChem Compound
EXPT02064,46508329,PubChem Substance
EXPT02064,C00078,KEGG Compound
EXPT02064,D00020,KEGG Drug
EXPT02064,6066,ChemSpider
EXPT02064,21974,BindingDB
EXPT02064,PA10323,PharmGKB
EXPT02064,TRP,PDB
EXPT02064,DAP001316,Therapeutic Targets Database
EXPT02064,717,IUPHAR
EXPT02064,717,Guide to Pharmacology
EXPT02064,Tryptophan,Wikipedia
EXPT02064,CHEMBL54976,ChEMBL
DB09485,10041,Drugs Product Database (DPD)
DB09485,5416,Drugs Product Database (DPD)
DB09485,17561,ChEBI
DB09485,5862,PubChem Compound
DB09485,46506553,PubChem Substance
DB09485,C00097,KEGG Compound
DB09485,D00026,KEGG Drug
DB09485,5653,ChemSpider
DB09485,50109609,BindingDB
DB09485,PA449173,PharmGKB
DB09485,CYS,PDB
DB09485,L-Cysteine,Wikipedia
DB09485,CHEMBL863,ChEMBL
EXPT03222,5040,Drugs Product Database (DPD)
EXPT03222,11170,Drugs Product Database (DPD)
EXPT03222,5038,Drugs Product Database (DPD)
EXPT03222,18385,ChEBI
EXPT03222,1130,PubChem Compound
EXPT03222,46507321,PubChem Substance
EXPT03222,C00378,KEGG Compound
EXPT03222,D08580,KEGG Drug
EXPT03222,1098,ChemSpider
EXPT03222,50373877,BindingDB
EXPT03222,PA451652,PharmGKB
EXPT03222,VIB,PDB
EXPT03222,DAP000870,Therapeutic Targets Database
EXPT03222,Thiamine,Wikipedia
EXPT03222,CHEMBL1547,ChEMBL
APRD00426,4924,Drugs Product Database (DPD)
APRD00426,703,Drugs Product Database (DPD)
APRD00426,28934,ChEBI
APRD00426,5280793,PubChem Compound
APRD00426,46505053,PubChem Substance
APRD00426,C05441,KEGG Compound
APRD00426,D00187,KEGG Drug
APRD00426,4444351,ChemSpider
APRD00426,PA449484,PharmGKB
APRD00426,D2V,PDB
APRD00426,DAP000291,Therapeutic Targets Database
APRD00426,Ergocalciferol,Wikipedia
APRD00426,CHEMBL1536,ChEMBL
NUTR00032,53486,ChEBI
NUTR00032,5280581,PubChem Compound
NUTR00032,46508866,PubChem Substance
NUTR00032,C03242,KEGG Compound
NUTR00032,4444199,ChemSpider
NUTR00032,50269534,BindingDB
NUTR00032,PA164743249,PharmGKB
NUTR00032,LAX,PDB
NUTR00032,DAP000806,Therapeutic Targets Database
NUTR00032,Dihomo-gamma-linolenic_acid,Wikipedia
NUTR00032,CHEMBL465183,ChEMBL
NUTR00021,16349,ChEBI
NUTR00021,9750,PubChem Compound
NUTR00021,46506583,PubChem Substance
NUTR00021,C00327,KEGG Compound
NUTR00021,9367,ChemSpider
NUTR00021,92903,BindingDB
NUTR00021,PA164747225,PharmGKB
NUTR00021,CIR,PDB
NUTR00021,722,IUPHAR
NUTR00021,722,Guide to Pharmacology
NUTR00021,CHEMBL444814,ChEMBL
NUTR00057,941,Drugs Product Database (DPD)
NUTR00057,2385,Drugs Product Database (DPD)
NUTR00057,10243,Drugs Product Database (DPD)
NUTR00057,16857,ChEBI
NUTR00057,6288,PubChem Compound
NUTR00057,46506798,PubChem Substance
NUTR00057,C00188,KEGG Compound
NUTR00057,D00041,KEGG Drug
NUTR00057,6051,ChemSpider
